id,created_at,text
1047385735819485184,2018-10-03 07:19:53,b'kae sek ngomong digebuki jebule operasi plastik tenggelamkan wae #WajahmuPlastik #jowocurhat'
971975379672944640,2018-03-09 05:06:03,"b'Ngomong mbi dilan, sing berat dudu rindu. tapi ganteng-ganteng ora mangkat jumatan #jowocurhat'"
971726342680006656,2018-03-08 12:36:28,b'History Sosmed Kuwi Kejam #jowocurhat'
971675314324611072,2018-03-08 09:13:42,b'Ngilango yo ora ono sing goleki #jowocurhat'
933168016245714945,2017-11-22 02:59:27,"b'Duh Gusti Gampangno seng angel, kuatno seng lemah, cukupno sing mbutuhke. Amin #jowocurhat'"
932895936975474689,2017-11-21 08:58:18,"b'Kopi Pahit Wae tak ombe, opo meneh urip pahit... tak rasakne dewe !!! #jowocurhat'"
932886844672376832,2017-11-21 08:22:10,"b'Opo sing wis mbok lekasi rampungno, ojo sampe mbok tinggalno #jowocurhat'"
932886686127628288,2017-11-21 08:21:32,"b'Sore iki udan campur kabut, koyo atiku seng semrawut #jowocurhat'"
932885927726170112,2017-11-21 08:18:32,"b'Wes suwe ora mbukak twitter, lali pasword e . . . on lagi lur :D'"
842272065956728832,2017-03-16 07:11:23,"b'Loro awak isoh diobati, loro ati malah nambahi loro awak #jowocurhat'"
842271395052584961,2017-03-16 07:08:43,"b'Nek pod tresnonone kuwi goleki, ora mung salah siji #jowocurhat'"
842211652132995072,2017-03-16 03:11:20,b'Bingung rasane atiku kepiye nyikapi #jowocurhat'
842188537428500480,2017-03-16 01:39:29,"b'Esemmu larang, ora isoh dituku po meneh diutang #jowocurhat'"
841870406302744578,2017-03-15 04:35:20,"b'Kudu nerimo, mugo-mugo ora suloyo #jowocurhat'"
841869985823764480,2017-03-15 04:33:40,"b'Kesel ngerteni, opo kudu saben dino nglarani #jowocurhat'"
841869532327211009,2017-03-15 04:31:52,b'pokoe susah seneng tak jogeti #jowocurhat'
841840137906479105,2017-03-15 02:35:04,b'Selamat hari rabu cah ayu tanpa gincu #jowocurhat'
841502911767105537,2017-03-14 04:15:03,b'Bedakno antara kebutuhan karo kekarepan #jowocurhat'
841447644207636480,2017-03-14 00:35:26,"b'Lungo dikangeni, Bali dipisuhi #jowocurhat'"
840611368579416064,2017-03-11 17:12:22,b'#SakitGaBerdarahItu koyo buka toples konghuan isine rengginang \n\n#jowocurhat'
840589299871436800,2017-03-11 15:44:41,b'Kalah ayu menang Gingsul @OktaviaSahayaMN #jowocurhat'
840587999356248069,2017-03-11 15:39:31,"b'Malam minggune padang mbulan, tapi atiku peteng ndedet koyo kuburan #jowocurhat'"
840580680677433344,2017-03-11 15:10:26,"b'Langkah sikilku mandeg nek persimpangan, pengen lurus sajake alus, pengen menggok tapi kok ora ketok ujunge #jowocurhat'"
