id,created_at,text
1147513907843457025,2019-07-06 14:33:30,b'Udu salahmu yen saiki koe dewe. Mung Gusti nduwe rencana sing luwih nyenengke neng uripmu sesuk'
1147513507706839040,2019-07-06 14:31:54,b'Iki wes malem minggu. Lan koe iseh meratapi de e sing wes lungo? Ha mung ngilu koyo loro untu'
1146783815647367168,2019-07-04 14:12:22,"b'Opo wae usahamu, matursuwun. Mergo koe, aku ngerti artine diperjuangkan.'"
1146783416051888128,2019-07-04 14:10:47,b'Aku ra pengen paham karo kiat2 menuju sukses. Aku mung pengen paham kiat2 menuju bahagia bersamamu. Eaaa....'
1141660449441644544,2019-06-20 10:53:56,b'Musim adem musim e wong nikahan. Lan aku amung iso mesem weruh nikahane mantan~'
1141501854737584128,2019-06-20 00:23:44,b'Haluu yangbebs\nOno sing kangen karo mimin ora?'
929297405198999552,2017-11-11 10:39:01,b'Rasah muni cinta rindu nek mung nggo nglegani aku.'
927496424459141120,2017-11-06 11:22:34,b'Bahagia o mumpung bahagia kui iseh sederhana. Nek bahagia dadi larang koe arep ra madang?'
927456389395398656,2017-11-06 08:43:29,b'Ojo rindu nek mung mergo barang saru #jogjawaniperih'
927453865032654849,2017-11-06 08:33:27,"b'Ora kepengen sing sempurna nggo dampingi aku, mung butuh wong sing ikhlas nerimo lan nglengkapi uripku\n#jogjawaniperih'"
872980805810741248,2017-06-09 00:56:57,"b'Kabeh usahaku cen raiso mbales pengorbananmu. Tapi aku bakal berusaha ben iso membahagiakanmu nggo caraku. Ibu :"")'"
868588772253810688,2017-05-27 22:04:35,b'Marhaban ya inget mantan:3'
862972047823060993,2017-05-12 10:05:44,"b'Pacamu seneng karo aku? Terus, salahku? HAHA #jwp'"
861036736176046080,2017-05-07 01:55:29,b'Selamat berhari minggu. Jangan lupa Qtime dengan orang yang kamu sayang. Sek jomblo lanjut turu wae wuahaha #jwp'
860733779660255232,2017-05-06 05:51:39,b'Nek sayang tenan kasih bukti wae. Ora omong tok neng sosmed. Fix koe uompol! #jwp'
860010232671387649,2017-05-04 05:56:32,"b'Selingkuh sek lagi putus, ben cepet entuk gantine wuahaha #tipsjwp'"
859323625588969472,2017-05-02 08:28:12,b'Sek berjuang tenan tapi malah di acuhkan? stel kendo wae. Sopo nandur bakal e ngunduh :)) #jwp'
859323113686814720,2017-05-02 08:26:10,"b'yang cewek mainan kode terus, yang cowok malah lupa password. Di flash wae ben anyar meneh xaxa #jwp'"
858201445702574080,2017-04-29 06:09:03,"b'Aku ""sayang banget sama kamu"" = dompetmu lagi kandell #jwp'"
858200359809859584,2017-04-29 06:04:45,"b""RT @JonoGantengBGT: It's not about care, it's about car https://t.co/9WpJpAnrkR"""
858137463637680130,2017-04-29 01:54:49,b'Kalo pacarmu GATHEL ya di kukurin aja mukanya pake amplas besi hehe #jwp'
858133986224164864,2017-04-29 01:41:00,"b'Tapi, apalah arti cinta tanpa stang bunder. HE-HE #jwp'"
858003562562899969,2017-04-28 17:02:44,"b'Sudah jatuh berkali-kali masih saja kamu pertahankan? Fix, KOE BODO BANGET! #jwp'"
851612012018716673,2017-04-11 01:45:00,b'Yen wes maju ojo ngremehke sing rung mampu.'
851611837627899904,2017-04-11 01:44:18,"b'Ragelem kekancan ro aku yo monggo, tapi ojo pisan2 nyacat mergo kui luwih gawe ati loro'"
850510128855924736,2017-04-08 00:46:31,b'Kaos Super Grade Ori \xf0\x9f\x91\x8d\n.\nHARGA PROMO (mohon jangan di tanya lagi\xe2\x80\xa6 https://t.co/Duug1JQIXa'
843394361614200833,2017-03-19 09:30:59,b'Udu koe sing tak kangeni. Nanging kenangan sing tak lakoni bareng koe sing angel dilali.'
842901167579451392,2017-03-18 00:51:13,"b'Aku nyat ra ko koyo sing mbok karepke, lan ra koyo sing mbok impike, tapi soal setia aku wani jamin neng koe.'"
842561559255687168,2017-03-17 02:21:44,b'Kalau kamu cari yang cantik dan kekinian. apalah dayaku yang cuma bisa nunggu kamu di pinggir lapangan\xf0\x9f\x98\xb3'
837669965931012096,2017-03-03 14:24:17,"b'Belajarlah dari kesalahan, jangan menyerah karena kegagalan\xf0\x9f\x98\x8a'"
837521777613942785,2017-03-03 04:35:26,b'Kadang memang lebih baik bercanda dengan tembok kamar. Walaupun kita tau dia takkan bisa tertawa.'
833108747048333313,2017-02-19 00:19:38,b'Alhamdulillah esuk2 ws oleh sarapan. Gebetan ws jadian. Sedangkan aku rung nduwe gandengan:|'
833107564078497794,2017-02-19 00:14:56,b'Kenalan - jalan - ada perasaan - nyaman - ujungnya ditinggal.'
833106726505295872,2017-02-19 00:11:36,b'Selamat pagi. Masihkan bodoh bertahan pada seorang yang menyakiti? Ato malah sudah berpaling kelain hati?'
832919406854414336,2017-02-18 11:47:16,"b'Orasah aleman mblokir akunku, elingo sakdurunge dadi wekmu, pacarmu wes tau ro aku.'"
827852293634551808,2017-02-04 12:12:22,b'Untuk masalah agama saya akui masih harus banyak belajar. #jwp'
825776150731317248,2017-01-29 18:42:31,b'mbok menowo ono sing arep nyumbang buku bekas layak dibaca untuk disumbangkan ke rumah belajar yg berada di bantul 081230643539'
825776000239669248,2017-01-29 18:41:55,b'@YogyaIstimewa mbok menowo ono sing arep nyumbang buku bekas layak dibaca utk disumbangkan ke rumah belajar yg berada di bantul 081230643539'
825775765845184517,2017-01-29 18:40:59,b'@JogjaUpdate mbok menowo ono sing arep nyumbang buku bekas layak dibaca untuk disumbangkan ke rumah belajar yg berada di bantul 081230643539'
825774833069760512,2017-01-29 18:37:17,b'Pangapurane sejatine aku iseh tresno awakmu #jogjawaniperih'
793593433428402177,2016-11-01 23:19:53,b'Kalau mau pergi ya pergi. Jangan pergi terus datang lagi. Ini masalah hati bukan sekedar tentang histori.-'
789935710555869184,2016-10-22 21:05:24,b'Selamat pagi semua\xf0\x9f\x98\x8a Happy sunday Happy Weekend\xf0\x9f\x98\x98'
789935507820023808,2016-10-22 21:04:36,"b'RT @Nasrudin28614: Seng di etukke seko angel-angel, bakal angel ucule"" Mulo kakean uwong luwih hobi mbribik yange wongliyo. :( #jogjawanipe\xe2\x80\xa6'"
789935496344444928,2016-10-22 21:04:33,b'RT @Nasrudin28614: SABAR hurufe muk 5 le ngelakoni setengah modar #jogjawaniperih'
789934521177116672,2016-10-22 21:00:40,b'Pemuda ini berlari sangat kencang dan menabrak tiang https://t.co/RA4fFbQxdp via @YouTube'
787796052778835968,2016-10-16 23:23:10,"b'Ubah lah Hidup Anda, Cukup Jauhi Penyakitnya Bukan Orangnya (Kata kata motivasi hidup): https://t.co/J7BwpI6TJE melalui @YouTube'"
784460355124629505,2016-10-07 18:28:17,"b'RT @JogjaWaniPerih: @premanpolos ojo tekon ojo gumun =)) makane jenenge #JogjaWaniPerih , njak wani perih tenan :v'"
784460141227757569,2016-10-07 18:27:26,b'RT @dwierha10: Makasih. Tapi aku iso dewe #jogjawaniperih'
784460066824949760,2016-10-07 18:27:09,b'RT @dwierha10: Koe ki pancen bodo ket lair! Wis ngerti nek kepo kui marai loro ati tapi iseh mbok lakoni wae. #jogjawaniperih'
784458857963622400,2016-10-07 18:22:20,b'RT @CopasDari: #Tips @JogjaWaniPerih Pahami. Ojo mung pengene menang sendiri. Opomeneh nganggo emosi~'
781806537492697088,2016-09-30 10:42:58,"b'Lan pas koe paham arti sayang, wong sing mbiyen tok siasiakan saiki wes mulai melupakan~'"
780501399175962624,2016-09-26 20:16:49,b'@Lidhiya_OP ruqiyaah aku ruqiyaaah. asalkan cintamu untukku dan berujung ke kua'
780500938771402752,2016-09-26 20:14:59,"b'@Lidhiya_OP wkw ratau nduk, malah tak tuku kowe'"
780500461027635200,2016-09-26 20:13:05,"b'RT @DikiPrsty_: ""@JogjaWaniPerih: Nyandang kui ora kudu larang, sak ora2ne klambinan -_-""'"
780500273663873025,2016-09-26 20:12:20,b'RT @GuyonAngkring: #Tips @JogjaWaniPerih Pahami. Ojo mung pengene menang sendiri. Opomeneh nganggo emosi~'
780500176909635585,2016-09-26 20:11:57,b'RT @oentoek_moe: #Tips @JogjaWaniPerih Pahami. Ojo mung pengene menang sendiri. Opomeneh nganggo emosi~'
775502062809337856,2016-09-13 01:11:14,"b'Yen oraiso bareng,lungo o. Sakdurunge rasa ku neng koe luwih seko sak wajare konco\xf0\x9f\x98\x83'"
