id,created_at,text
811464701666172928,2016-12-21 06:53:55,b'OM TELOLET OM!!!'
689662347158261761,2016-01-20 04:14:51,"b'RT @Ririfrnd: Lupa? enggak akan lah. Tetep kmu yg terbaik mas, see you on top.'"
630380742728519680,2015-08-09 14:10:55,b'Pye? Saiki lg kelingan aku disaat aku wes taken? Sek sek kelekku ngguyu iki.'
559865315345977345,2015-01-27 00:07:47,b'Balen? Sing arep mbok baleni opo? Opo arep baleni ngloroni atiku meneh ? Haaa? #sakngocehku'
558161654081277952,2015-01-22 07:18:03,b'RT @KRA_frontall: akun sangar karanganyar @sakngocehku @Ndasmuu_ @TeGokSu @Gedel_TANTE @potakpikir'
557842042538450945,2015-01-21 10:08:01,"b'Jenenge mantan kui ALUMNI, ibarat sekolah kui wes dilalui. Dadi ora bakal dibaleni. Embuh nek iso reuni hha #sakngocehku'"
557841286611628032,2015-01-21 10:05:01,"b'Koe?Njedul meneh?yo nek aku sih mung tak sawang sedakep karo ngguyu ngakak. Lha kok koyo opo wae lungo, muleh sak penakmu dewe #sakngocehku'"
557549641068068864,2015-01-20 14:46:07,b'Apa kabar manusia LDR yg ditinggal kekasihnya ditanah perantauan? Jek kuat? Nek ra kuat lambaikan tangan yah #sakngocehku'
557186025936547840,2015-01-19 14:41:15,"b'Dewasa kui ora terpatok karo umurmu sing soyo akeh, nanging tentang cara lan pola pikirmu #sakngocehku'"
557180045882429442,2015-01-19 14:17:29,"b'LDR?Ykin kuat? Ykin ra wedi nek kcegat wong lanang ng prapatan?Aku sih wegah,wes msakne ijik dikon ngnteni baline sing mboh kpn #sakngocehku'"
557174936226115585,2015-01-19 13:57:11,b'RT @KRA_frontall: mantan gur gawe loro ati we mbok pikir wae ! #Krafrontal'
557174908531122176,2015-01-19 13:57:04,b'RT @KRA_frontall: mantan mu saiki wis nduwe yang? terus kowe kapan? opo arep ngenteni mantanmu putus mbi yangmu terus mbok jak balen GOBLOK\xe2\x80\xa6'
557173952099807232,2015-01-19 13:53:16,b'Urip kok kakean ngiandani ki po wes ngroso koyo mario teguh ? Hhha #sakngocehku'
530669691245559808,2014-11-07 10:34:48,"b'Cemburu ra oleh,ra cemburu darani ra sayang trs kdu py?Mati? #sakngocehku'"
530302262401187841,2014-11-06 10:14:46,"b""Sing ngomong 'ndang sholat' kalah karo sing nyolatke #sakngocehku"""
529539187590963202,2014-11-04 07:42:35,"b'Jaman mbien sek medeni ki setan, jaman saiki sek medeni ki mantan #sakngocehku'"
529538772946259969,2014-11-04 07:40:56,b'YOWES #sakngocehku'
495613081406676993,2014-08-02 16:52:21,"b'Sing ngomong""Selamat tidur dik""kalah karo sing nidurin. #sakngocehku'"
495489790729805825,2014-08-02 08:42:26,"b""Eh sorii  ini malem apa ya?:') #sakngocehku"""
495420644914634752,2014-08-02 04:07:40,"b""Dino dino isone nyawang i fotomu,kpn yo isoh nyawang awakmu:') #sakngocehku"""
495417776040062976,2014-08-02 03:56:16,"b'Rasane loro lo wis bacut sayang,tp malah ditinggal neng tengah ndalan #sakngocehku'"
495109898272002049,2014-08-01 07:32:53,b'Oposih gunane ngelek-elek mantan ning sosmed?Pngn eksis?ben ketok bnr?Opo malah pngn ngajak balen?hayo!#sakngocehku'
494788745082580993,2014-07-31 10:16:44,"b'Meh balik muleh we macettt tenan, opo meneh balen karo kowe mas ...............  T.T #sakngocehku'"
471545141971263488,2014-05-28 06:54:57,b'Aku bakoh bakoh bakoh oh oh #sakngocehku'
465386449286987777,2014-05-11 07:02:30,"b'Nek jodoh bakale yo bali mbuh kui kpn, nek ora yowes gur iso doake sek terbaik dinggo koe\xe2\x98\xba #sakngocehku'"
465385302370959360,2014-05-11 06:57:57,"b""Pengen ketemu gek kondo 'aku wegah kelangan koe:')' #sakngocehku"""
465384660374011904,2014-05-11 06:55:24,"b""Wis biasa nek gur dientul 'MANTAN' !! #sakngocehku"""
459632057358880768,2014-04-25 09:56:36,b'Ngomong sayang ki nyat gampang say! #sakngocehku'
459631243106074624,2014-04-25 09:53:22,"b'Saat kau pergi, dia datang. Tapi saat aku nyaman bersamanya, kau malah datang lagi dan ingin kembali. #sakngocehku'"
445881624660426752,2014-03-18 11:17:18,b'Sing ditenanani malah mblenjani #akurapopo #sakngocehku'
445880680665190400,2014-03-18 11:13:32,b'Ah mas leren o le nggolek pelarian #sakngocehku'
414608547708940288,2013-12-22 04:09:15,b'ibu mmg tdk bs romantis spt pcrmu tp beliau memberikan belaian kasih syg yg luar biasa tnp membisikan kta2 indah di telinganmu#sakngocehku'
414606948580229120,2013-12-22 04:02:54,b'selamat hari ibu bos besar. maafin aku ya udah buat kecewa nangis ibu garagara kenakalanku ini.love u#sakngocehku'
414335903906414592,2013-12-21 10:05:52,"b':$ @upiklupy aaa mimin pinter deh ;;) RT @sakngocehku : hai\npiye?bijimu mepet kkm ora?tenang, nek kw\nenek niat jek'"
414335285682765824,2013-12-21 10:03:24,b'wis masalah pelajaran lan bijimu dilalekne sek. liburan dong jangan kaya orang tipis =)) #sakngocehku'
414334880148107264,2013-12-21 10:01:48,"b'bijimu pas kkm? rapopo,kuwi hasil sing mbok peroleh mbuh sko usahamu sinau,njaplak utowo nirun.tetep semangat :-)'"
414334322632835072,2013-12-21 09:59:35,"b'hai piye?bijimu mepet kkm ora?tenang, nek kw enek niat jek enek kok kesempatan nggawe ortumu bangga kro prestasimu #sakngocehku'"
413969572115382272,2013-12-20 09:50:11,"b""koe akeh pengene mas. sampai aku wae ora iso nglengkapi pengenmu :') #sakngocehku"""
413287888294404096,2013-12-18 12:41:25,b'Aku hanya berharap tuhan mempertemukan kita lagi dalam kesempatan lain dan dengan kebahagiaan yang lebih sempurna #sakngocehku'
413287728625631234,2013-12-18 12:40:47,"b'Seandainya melupakanmu semudah mengingatmu, pasti nggak akan sesulit ini #sakngocehku'"
410717569490755584,2013-12-11 10:27:53,b'gimana nggak dibilang ndelogok coba? #sakngocehku'
410643694174212096,2013-12-11 05:34:20,"b'iki tanggal apik lho, apik meneh nek dino iki kowe mati! nisanmu lak tulisane wafat 11.12.13! #sakngocehku'"
391520633374248960,2013-10-19 11:06:07,b'Tanggal rolas sasi loro sing di gagas ra rumongso #sakngocehku'
391519905855447040,2013-10-19 11:03:14,b'Cewek baik baik itu adalah cewek yg saat malming lebih milih stay dirumah nggak malah keluar ngk jelas gt! #sakngocehku'
391518850497265664,2013-10-19 10:59:02,b'Maleh putih no mbk?Nggo opo?Tiati malah kapusan brosur raimu maleh medeni pye jal?sing alami wae lah haha #sakngocehku'
391518173578551296,2013-10-19 10:56:21,b'Mblo doa mu terkabul meskipun kw ra malming tp gawat mblo nek udan trus mati lampu ra enek koneksi internet tmbh suwung lo mblo #sakngocehku'
391517042320216064,2013-10-19 10:51:51,"b'Halo , pie kabare ? Eh udan, tiba tiba deres tiba tiba grimis koyo urip sok deres rejeki sok grimis rejeki =)) #sakngocehku'"
370844795540738048,2013-08-23 09:47:43,"b""RT @Ndasmuu_: bione cewek kelas X yang cuek nya minta ampun dan judes nya luar biasaa tapi kecee nya tak terkalahkan (o '\xe2\x8c\xa3' ) avane ngateli\xe2\x80\xa6"""
370829038266232832,2013-08-23 08:45:07,b'Wes raarep iyik neng mengkene meneh sory sblume... #sakngocehku'
370783972139081728,2013-08-23 05:46:02,"b'Dino iki panas, soyoneh nek ngerti koe soko kono karo wonge! Soyo kobong !!!!! #sakngocehku'"
370549127983013888,2013-08-22 14:12:51,"b""Yen koe delok koncomu ditelfon mantanmu yowes og Ikhlas wong yo mantan! Huaaawe :'( #sakngocehku"""
370528706688598016,2013-08-22 12:51:42,"b'Tak dupak cocote mehan""@yudithtrisna: Sabar, parani wae langsung ""@sakngocehku:'"
370528178927702016,2013-08-22 12:49:36,b'Kwe ki neng geting kr aku omongo nduk ra omongke aku ng mburi! #sakngocehku'
370442940780257280,2013-08-22 07:10:54,b'Selamat siang kw kesayanganku sek ratau bales rasa sayangku iki. Detik iki aku jek bertahan nggo kw (\xca\x83\xe2\x8c\xa3\xc6\xaa) #sakngocehku'
370132990929543169,2013-08-21 10:39:16,"b""Move on kui gari niat e. Nek koe ijek nakokne wonge terus hasile NIHIL ! :') #sakngocehku"""
370132653573279744,2013-08-21 10:37:56,b'Koe ki jane gor masalaluku. Masalalu sek jek nemplek ning utek mbi ati. Ora iso ilang (\xca\x83\xe2\x8c\xa3\xc6\xaa) #sakngocehku'
369831676433559552,2013-08-20 14:41:57,"b':) @non_ikaa: Seng bjgn kuwi seng rak nusuk koh mburi min""@sakngocehku: Asline pilih pilih konco ki ra salah,la nek konco bajingan mosok yo'"
369828761006383104,2013-08-20 14:30:22,"b'nunggu dee ngasi peka:\') @yudithtrisna: Percuma nek rapeka:) ""@sakngocehku: mslh ati ki @yudithtrisna: Alay haha ""@sakngocehku: Mungkin'"
369828557423247360,2013-08-20 14:29:33,"b""sabarr @bundadali: duh :' @sakngocehku: Mungkin yen wingi ora enek kowe nang sampingku, aku uwes mati bunuh diri mergo nangisi bajingan"""
369827623330779136,2013-08-20 14:25:51,"b'mslh ati ki @yudithtrisna: Alay haha ""@sakngocehku: Mungkin yen wingi ora enek kowe nang sampingku, aku uwes mati bunuh diri mergo nangisi'"
369826686386180096,2013-08-20 14:22:07,"b'Mungkin yen wingi ora enek kowe nang sampingku, aku uwes mati bunuh diri mergo nangisi bajingan kuwi#sakngocehku'"
369826146386321408,2013-08-20 14:19:58,"b'Mungkin aku karo kowe memang raoleh dadi kita,supaya ben renek meneh seng kelaran#sakngocehku'"
