id,created_at,text
1074801123108634624,2018-12-17 22:58:51,"b'Gawean sing paling nglarani ""ndelehne pangarepan karo wong sing salah"" #lemahteleswoles'"
1074800780417224704,2018-12-17 22:57:29,"b'Ping piro koe ditinggal, ping piro meneh koe percoyo dee rabakal mbaleni ninggal ? #lemahteleswoles'"
1074799899231703040,2018-12-17 22:53:59,"b'Kabeh kui mung bab yakin opo orane awakmu sakluwihe kui yomung sing marai koe bimbang, percoyo wae karo awakmu dewe #lemahteleswoles'"
783168833733300225,2016-10-04 04:56:15,b'Kadang leren lueh apik timbang gelo sing keterusen #lemahteleswoles #suegakngetweet #vakum'
588846150083424257,2015-04-16 23:27:17,"b'Tak pupus  saiki, anggepen wae awakdewe ora jodo, anggepen aku wes mati seko uripmu, koe yo wes tak anggep mati seko uripku #LemahTelesWoles'"
553391509030989824,2015-01-09 03:23:11,"b'Sak asline cinta kui ora butuh perjuangan tapi butuh kepastian, mergone sing perjuangke durung mesti cinta #LemahTelesWoles'"
552991631251501056,2015-01-08 00:54:13,"b'Nek koe oraiso, ojo nggawe sak olah-olah koe iso dadi sing keri dewe, njanjeni uwong kui pagawenan sing ngelarani banget #LemahTelesWoles'"
548079227581382656,2014-12-25 11:34:05,b'Kadang ngeman-ngemanke uwong kui dadi pagawenan sing ngelarani banget :) #LemahTelesWoles'
548079003546820608,2014-12-25 11:33:11,"b'Sakliyane cinta koe karo ndongake ben koe seneng, aku iso opo? Mekso koe nggo sayang aku meneh? Hehe aku ora sejahat kui:) #LemahTelesWoles'"
548078293937688576,2014-12-25 11:30:22,"b'Kon mbaleni ? Wong sing podo, roso sing sudo, ujung-ujunge awakdewe rabakal podo-podo meneh :) #LemahTelesWoles'"
548077376735674369,2014-12-25 11:26:44,"b'Ojo diteruske nek mung sing usaha koe, lueh penak diculke timbang usaha dewe :) #LemahTelesWoles'"
540097864681005056,2014-12-03 10:59:00,"b'Nggolek pasangan ojo mung sing gelem dingerteni tok, cinta kui saling, saling nuntut, nuntun terus nonton hasile :) #LemahTelesWoles'"
509525161746251776,2014-09-10 02:13:59,b'Koe kui babagan sing isoh marai aku ngguyu saben esuk :) #LemahTelesWoles'
509524930031931392,2014-09-10 02:13:04,"b'Nek di mention dikiro mbully, nek mung di tweetke dikiro ngrasani, twitter koe kui sumpah lucu banget :) #LemahTelesWoles'"
509524241012649984,2014-09-10 02:10:20,"b'Ngukur dewasa kui rung tentu seko umur, enek sing wes gede tuo neng kelakuane koyo bocah, enek #LemahTelesWoles'"
509523954482950145,2014-09-10 02:09:11,"b'Masalalu kui panggonan sing paling penak banget dinggo dolan, tapi ora penak nek dinggo tinggal :) #LemahTelesWoles'"
508395818395512832,2014-09-06 23:26:23,"b'Nek koe ngomong kokoh lan bakohmu koyo semen kui salah, semen kui atos lan randue roso #LemahTelsWoles'"
508394933418356737,2014-09-06 23:22:52,"b'Gusti nuntun lampah kulo, sing penting maju ojo mundur #LemahTelesWoles'"
490887017656377344,2014-07-20 15:52:39,b'Ati-ati ya sok-sok cinta kui tekone sakwise kalimat selamat tinggal seko uwong sing terabaikan :) #LemahTelesWoles'
490886106699669504,2014-07-20 15:49:02,"b'Enek wayahe aku milih lungo terus koe lagi sadar, ndekmben aku tau sayang koe jero-jero #LemahTelesWoles'"
490885543182360576,2014-07-20 15:46:48,b'Sukmben nek koe uwes mudeng tulung ceritakno neng aku opo sing mbok gelani :) #LemahTelesWoles'
490884853269663744,2014-07-20 15:44:03,"b'Cen nek pengen nonton pelangi sing apik, kudu ngrasake udan sing deres dishik #LemahTelesWoles'"
471589257933377536,2014-05-28 09:50:15,b'Sak orane aku ratau dolanan bab berjuang dinggo koe :) #LemahTelesWoles'
465286968763359232,2014-05-11 00:27:12,"b'Awakdewe kui lagi pondasi, bentuk omahe lagi di desain, pondasi kui ngaruh karo bentuk omah, makane awakdewe kudu dadi pondasi sing apik'"
465286211540504576,2014-05-11 00:24:12,"b'Wong nek di eman-eman kui berarti tandane disayang, ngertikan ? #LemahTelesWoles'"
460030201871601665,2014-04-26 12:18:41,"b'Sak kangen, kangene wong kang kangen kui yo mung kangen ku neng koe #LemahTelesWoles'"
460029775768084481,2014-04-26 12:17:00,"b'Ora kabeh malem minggu kui endinge ngguyu, sing endinge mung ngelu yo enek kok #LemahTelesWoles'"
455740250216624128,2014-04-14 16:11:57,b'Lagi ngomongke masadepan karo sing bakale enek neng masa depan karo koe kui sing marai aku semangat nutukke urip :) #LemahTelesWoles'
455737950290984962,2014-04-14 16:02:49,"b'Nek dilosne yo ndang dilosne ojo mung digondeli tapi mung marai ngganjel neng ati, urip iki pancen abot neng ojo mbok gawe susah'"
455737086738321408,2014-04-14 15:59:23,"b'Gusti Allah kui nguji umate sing genah lulus, dadi ora enek alesan dinggo koe lungo seko ujiane :) #LemahTelesWoles'"
453170223969873921,2014-04-07 13:59:35,"b'Koe kui pribadi sing nuntun aku neng arah lueh apik, makane aku ora ndue alesan dinggo ora manut dalanmu mbak :) #LemahTelesWoles'"
451343400248172544,2014-04-02 13:00:26,"b'Durung tau sayang sing gebangeten koyo ngene, la ngopo ? Mergone koe bedo seko sing liyo, koe kui pribadi sing rabakal iso digenti liyane'"
451341607892041728,2014-04-02 12:53:19,"b'Nggo aku dewe nggo koe dewe nggo sukmben awakdewe aku gelem dadi wong sing luweh, luweh apik tepate #LemahTelesWoles'"
451341066533212160,2014-04-02 12:51:10,"b'Tutukno sing udan gusti Allah, ojo salahne awakku nek aku malah samsoyo kangen karo salah siji gawenanmu sing paling apik #LemahTelesWoles'"
442277890256695298,2014-03-08 12:37:20,"b'Culke wae sing sekirane arep lungo, simpen sing sekirane kudu di jogo :) #LemahTelesWoles'"
441002702353350656,2014-03-05 00:10:12,b'Seneng uwong sing apik kui kudune ora nganggo alesan supoyo sukmben koe ora ndue alesan dinggo ninggalke wong sing mbok senengi mau'
435237671917457408,2014-02-17 02:22:01,"b'Pada akhirnya yg bilang kangen,ngajak ketemu,makan bareng,bilang take care, akan kalah sama yg namanya jodoh #LemahTelesWoles'"
435097563339845632,2014-02-16 17:05:17,b'Ora enek sing salah karo sing jenenge pilih-pilih sing salah kui hla yo mung nek salah pilih #LemahTelesWoles'
435097015685373953,2014-02-16 17:03:06,b'Santai kui oleh sing ora oleh kui nek kesantainen #LemahTelesWoles'
426014456041054208,2014-01-22 15:32:15,"b'Koe oleh nonton sebelah mata nek emg koe mung ndue moto 1, nek ndue moto 2 ngopo ora nyawang sakwajare wae ? Ngopo mung nyawang sak sudut?'"
426010365344743424,2014-01-22 15:16:00,"b'Sing jenenge jodoh hla mbok arep pedot, arep lungo, arep ditikung koncone dewe tetep wae jodoh ora bakal isoh kijolan #LemahTelesWoles'"
422883353499414528,2014-01-14 00:10:22,"b'Sing penting kui niate, masalah apik opo ora sing mbiji gusti Allah :) #LemahTelesWoles'"
419135287881498624,2014-01-03 15:56:54,"b'Orasah repot repot apikan karo aku, arep apikmu koyo ngopo ning atiku bacut cacat mergo watakmu :) ! #LemahTelesWoles'"
418232871061434368,2014-01-01 04:11:01,b'Yo njaluku mugo-mugo wae 2014 iki adoh seko tembung sing digagas malah mbablas #LemahTelesWoles'
413350166494588928,2013-12-18 16:48:54,"b'Nek kowe serius aku bakal luweh serius tp nek mbok anggep hubungane awak dewe koyo game, bakal tak tunjuk ne cara maine :)#LemahTelesWoles'"
413343425002360832,2013-12-18 16:22:06,"b'Janji janji dewe mbok ingkar i dewe , kowe malah ketok munafik :) #LemahTelesWoles'"
410800316347465728,2013-12-11 15:56:42,"b'Tanggale apik, ning yo tetep ora guno nek dadiane mbek wong sing ora apik :) #LemahTelesWoles'"
410799890164219904,2013-12-11 15:55:00,"b'Konco sing modele koyo dapuranmu kui, sing sak asline marai pedot kekancan #LemahTelesWoles'"
410798988451790850,2013-12-11 15:51:25,"b'Isoh wae jodoh isoh wae ra jodoh, kui tergantung gusti Allah, tugase awakdewe mung ngelakoni sing apikdewe sak isohe dewe #LemahTelesWoles'"
410700073140355072,2013-12-11 09:18:22,b'Nek watuk di obat i mari lha nek watak hambok sak modare tetep koyo ngono #LemahTelesWoles'
410446623211134976,2013-12-10 16:31:15,"b'Omongan mu koyo pasal 378 kuhp , isine mung apus apus =D #LemahTelesWoles'"
409326251220824064,2013-12-07 14:19:17,b'Mergo seko masalah sing sepele dadi masalah sing gede #LemahTelesWoles'
409325995850600448,2013-12-07 14:18:16,b'Ora guno langite terang nek sing dijak kencan kakean alesan #LemahTelesWoles'
409325512339619840,2013-12-07 14:16:21,"b'Ora mesti karo wong sing dikarepke dewe ben dewe seneng, mergone sing kuoso ndue dalan dewe supoyo awakdewe seneng #LemahTelesWoles'"
408237555901931522,2013-12-04 14:13:12,b'Kadang ngeroso dewe padahal sak asline nduwe #LemahTelesWoles'
404953918754406400,2013-11-25 12:45:12,"b'kadang hubungan kui ibarat kabel konslet, pie-pie kudu ndang diganti sing anyar nek ora arep ngrasake sing jenenge kesetrum #LemahTelesWoles'"
404557005626437632,2013-11-24 10:28:01,b'Tresno karo kowe opo kudu lara ne koyo ngene ? #LemahTelesWoles'
403289276797820928,2013-11-20 22:30:30,b'Kadang opo sing di pengen i kui ora sesuai karo harapan. Sugeng enjang ~'
402292306805407744,2013-11-18 04:28:54,"b""Udah bener bener tulus setia ujung ujungnya di selingkuhin itu miris ya :')"""
395688910707126272,2013-10-30 23:09:22,b'Koe kui neng antarane bajingan karo ndeladuk ! #LemahTelesWoles'
395688489749999617,2013-10-30 23:07:42,"b'Ora kabeh konco lawas kui polahe apik terus, kadang konco sing anyar sing lueh becik polahe yo akeh kok #LemahTelesWoles'"
395688029433507840,2013-10-30 23:05:52,"b'Wong kui nek sakbare ditulung hambok yo ngelingi sing nulung, dudu malah minggat koyo wong linglung ! #LemahTelesWoles'"
387197781737103360,2013-10-07 12:48:39,"b""Aku karo kowe kui ibarat rel sepur , jejer'an terus tapi ra berujung :') #LemahTelesWoles"""
384843545338589184,2013-10-01 00:53:45,"b'Hambok arep ora dirasak-rasake, sing jenenge kecetit kui tetep loro, opo meneh neng sing jenenge ati :) #LemahTelesWoles'"
382869390993010689,2013-09-25 14:09:10,"b'Koe rabakal isoh ngalahne wektu, opo meneh sing mbok perjuangke ""kenangan"" #LemahTelesWoles'"
382869186461974528,2013-09-25 14:08:22,"b'pas ora bales bm,sms,opo aku tau to tekok neng koncomu? Ratau kan,kui mergo opo? Mergo aku percoyo koe,tp nyatane koe pie #LemahTelesWoles'"
379964817861136386,2013-09-17 13:47:26,b'Ameh kabeh uwong isoh seneng tapi sitik sing isoh bahagia #LemahTelesWoles'
376247381387268096,2013-09-07 07:35:40,"b""Kelingan rasa'ne di sia-sia ne kui loro ternyata , hehe :) #LemahTelesWoles"""
375035601419919360,2013-09-03 23:20:29,"b'Hla nek isoh, hla nek ora ? Dudu gusti Allah wae soktau #LemahTelesWoles'"
375035067648573441,2013-09-03 23:18:22,"b'Ndelikke masalah kui ora marai masalah e ilang tapi marake masalahe samsoyo runyam, ngertikan? #LemahTelesWoles'"
375034460049133568,2013-09-03 23:15:57,"b'Ora nggolek sing apik, nggolekku sing isoh marai apik :) #LemahTelesWoles'"
373421085342986241,2013-08-30 12:24:59,"b""Nek jomblo dadi'o jomblo sing elegan rasah koar-koar ojo gelem dadi perusak hubungane wong ! #LemahTelesWoles"""
373222844311695360,2013-08-29 23:17:14,b'Setia kui larang regane dari pada ngalor ngidul kui murahan ! #LemahTelesWoles'
371419251011112960,2013-08-24 23:50:24,"b'Sing kenalan disik sopo, pas wayahe dadian kedisikan sopo ! (\xe2\x80\xbe\xe2\x8c\xa3\xe2\x80\xbe\xd2\x82)\xd2\xa6 #LemahTelsWoles'"
367939353571368960,2013-08-15 09:22:32,b'Lueh apik meneng daripada omong ketok percuma nek koe raiso ngerteni ! #LemahTelesWoles'
367657200996458498,2013-08-14 14:41:22,"b'Sing lueh seko koe akeh,sing lueh apik seko koe samsoyo akeh,tapi nek sing koyo koe lak mung siji kan? Lah kui alesanku :) #LemahTelesWoles'"
367655644083392513,2013-08-14 14:35:10,"b'Siaga mbek arus balik, ati-ati wae mbek mantan, karo mantane yangmu hambok menowo ngejak balikan malah ciloko lo ! #LemahTelesWoles'"
366588375559450626,2013-08-11 15:54:14,"b""Wong wedok yen wes ngmg 'terserah' karo 'gak papa' marai gemes gemes gethem ngono. Karepe jaluk peka tapi jawabane gateli! #LemahTelesWoles"""
366586889488175104,2013-08-11 15:48:19,"b""Kapan kowe sadar yen aku kui 'mempertahankan' kowe? Opomeneh wegah pedot tapi gawene nikung-nikung. Ra njaman ngger! #LemahTelesWoles"""
366586113445474306,2013-08-11 15:45:14,"b'Jare cah gedhe,tapi kowe kok mung iso dolanan wedokan, urip mendeman, neng mati wae kowe segan. Yingaaan~ #LemahTelesWoles'"
366584948410433537,2013-08-11 15:40:37,b'Orasah ngaku gentle yen lagi ketemu pisan wae wes kithar-kithir. Ati-ati impoten! *eh* #LemahTelesWoles'
366584470448517120,2013-08-11 15:38:43,b'Kowe kan ngerti tho yen cah lanang seneng dolanan layangan? Kadang ati-mu kui lho layangane. Yo poraa #LemahTelesWoles'
365266220968189953,2013-08-08 00:20:28,"b'Happy iedul fitri 1434H, minal aidzin ya nek admine enek salah omong, admin yo menungso masalae ora selalu bener terus :) #LemahTelesWoles'"
364490876975722496,2013-08-05 20:59:31,b'Nek saur kui apike nganggo sego dudu karo setumpuk kenangan opo meneh seuntai harapan #LemahTelesWoles'
362387099904774144,2013-07-31 01:39:52,b'Sorry aku ratau kekancan mbek sing jenenge gelo :) #LemahTelesWoles'
