id,user,created_at,place,text
1080239113054244864,2019-01-01 23:07:29,"b'Libur telah usai, semangat barudaksss syukuri masih ada kegiatan di hari ini.'"
1080087927256899584,2019-01-01 13:06:43,b'Apa cuma urang kalau tiap tahun baru nulis tanggal salah wae -.-'
1079892387000811520,2019-01-01 00:09:43,b'@beungeutcloth Ieu sih 2019 saya kawin'
1079891894685986816,2019-01-01 00:07:45,"b""@beungeutcloth Teu ngaruh :')"""
1079891675202215936,2019-01-01 00:06:53,b'@beungeutcloth Lemakna ka urg keun cikan lah begang wae bosen :('
1079889718391713792,2018-12-31 23:59:06,b'@aisyafputri @askmenfess Kuylah mabar'
1079889525185204225,2018-12-31 23:58:20,b'Sisiduen awal tahun 2019\nRipuh :('
1079828690215698432,2018-12-31 19:56:36,"b'Kamu seperti kembang api, meluncur memberi keindahan lalu hilang ~'"
1079427855136616448,2018-12-30 17:23:50,b'Ngebokep dia akhir tahun 2018~'
1079405753075560449,2018-12-30 15:56:00,b'Yang menyakiti tapi paling merasa disakiti ke semua orang. \n\nAya nu kitu? \nLOBA'
1078652975592103936,2018-12-28 14:04:44,"b'Kita hanya terlalu saling egois, padahal dengan komunikasi bisa diperbaiki.'"
1077232240264794112,2018-12-24 15:59:14,b'RT @peylucker: @EdanKeunBDG Turut berdua yg sedalam-dalamnya buat keluarga besar seventeen band. Semoga keluarga yg ditinggalkan diberikan\xe2\x80\xa6'
1077218157763321856,2018-12-24 15:03:17,"b'Ga ngebayangin jadi ifan seventeen, udah ditinggal istrinya sama semua personel grup band nya lagi \xf0\x9f\x99\x8f\n\nAl-fatihah\nSing kuatkeun'"
1076894960526348289,2018-12-23 17:39:00,"b'Nikmati dulu saja kebahagianmu hingga puas, jika kamu menyesal jangan pernah memintaku tuk kembali. \n\nBgst kauuu'"
1076820626344534016,2018-12-23 12:43:38,"b'Wekeend panjang, sare di imah aya???'"
1076543038363586560,2018-12-22 18:20:36,b'Lebih baik pergi daripada usahamu tak dihargai. \n\nWilujeng hees sodara.'
1076381447542325248,2018-12-22 07:38:29,b'Seketika Bandung harerin. \nWhy kitupan aing rek menerkeun laptop teu tulus :('
1075673940058488832,2018-12-20 08:47:07,b'@miimeymay @eljampangi Apa sayang :('
