id,created_at,text
1079368557643784192,2018-12-30 13:28:12,"b'Naon lah hypebeast hypebeast. Setelan weh hype, ai beungeut beast. #KAW'"
1056835261445754881,2018-10-29 09:08:56,b'Inalillahi. Mugi amal ibadah korban #JT610 ditampi Allah SWT. Amin. #KAW'
1048831337077952512,2018-10-07 07:04:11,"b'Geus teu usum ayeuna mah boga elmu kuat dikadek, ayeuna mah usumna boga elmu kuat dihina. #KAW'"
1011825464980078592,2018-06-27 04:16:04,b'Siyap. https://t.co/yjS2pwY3Hb'
1011824574776860672,2018-06-27 04:12:32,"b'Naon aisia, Wahyu! https://t.co/SAt5t6gGZk'"
1011824474713251840,2018-06-27 04:12:08,b'RT @TendensiBunDir: @KumahaAingWeh 666'
1011824466278547456,2018-06-27 04:12:06,b'RT @wahiuset: @KumahaAingWeh 0809894444'
1011823157915762689,2018-06-27 04:06:54,b'RT @egicahyop: @KumahaAingWeh 08996271xxx'
1011822612261974017,2018-06-27 04:04:44,b'Nyoblos nomor sabaraha euy? #KAWnyoblos #KAW'
1011626099938193409,2018-06-26 15:03:51,"b'Percuma geulis ge lah, angger weh mun hitut bari diuk mah nyangigir awakna. #KAW'"
1011624121111756803,2018-06-26 14:56:00,b'Ka toko matrial. https://t.co/MVOy54so7R'
1011605024038883330,2018-06-26 13:40:07,b'Wawanian ngomong bacot ka aing. Hayang diulti ku Johnson?! https://t.co/6N0z0IIkW0'
1011604707276537856,2018-06-26 13:38:51,"b'Kumaha deui atuh da RINDU ini tidak bisa dibelenggu, anjir. Aku-nya rindu, ai kamunya engga.\n\nIntina, saya dukung RINDU nomor 1. RINDU sama perubahan! Berharap kamu juga RINDU sama aku. :((\n\n#KAW #MemilihRINDU https://t.co/U1mEQxG6Dv'"
1011603748374839301,2018-06-26 13:35:02,"b'Tong mikiran wae mantan, can tangtu manehna mikiran urang. Bateuing ayeuna keur ""ieu"" jeung kabogoh anyarna di kosan. #KAW'"
1011595018635743232,2018-06-26 13:00:21,b'Di tukang cuanki. https://t.co/tgFuUUUbfe'
1011591601775210497,2018-06-26 12:46:46,"b'Kalem weh jadi jomblo mah, da di akherat ge nu mimiti ditanya ""manrobuka?"", lain ""saha kabogoh maneh?"" #tipshidup #KAW'"
1011591193963065346,2018-06-26 12:45:09,b'Bakal. Soalna aya aing. https://t.co/oQb3YeLNXJ'
1011183229007622145,2018-06-25 09:44:03,b'Ai Ridwan Kamil pernah nyobaan Tik-Tok teu nya? Sakali mah gitu. :( #KAW'
1010545229068292096,2018-06-23 15:28:52,"b'Omat! Sapoek-poekna eleh judi bola, ulah nepika ngagad\xc3\xa8keun nini sorangan! #TipsPialaDunia #KAW'"
1006444064508559360,2018-06-12 07:52:18,"b'Api-api nyieun acara bukber reuni sakola, padahal hayang panggih jeung mantan. #KAW'"
1006282705124843521,2018-06-11 21:11:07,b'#CeramahSubuh tahun ini ditiadakan! https://t.co/sspcE4kg9j'
1006274476156129280,2018-06-11 20:38:25,b'Hakan ah. https://t.co/ufXwuWew7Z'
1006273132812951552,2018-06-11 20:33:05,"b'Bobogohan: Ditelponan, di-spam chat, di-freecall nepika hudang ku kabogoh.\n\nJomblo: Kasarean nepi Lebaran. :((\n\n#KAW'"
1005694803336544262,2018-06-10 06:15:00,"b'Bulan puasa tempat karaoke pada tutup, pasti ga mau mic-nya barau sungut da. Nyaho aing ge lah. #KAW'"
1005561285046513664,2018-06-09 21:24:27,"b'Ngomong naon atuh, Iwan! https://t.co/oz3uucV6Bk'"
1005561047774687232,2018-06-09 21:23:30,"b'Geura mudik lah, meh Bandung sepi. https://t.co/N5n4R6w6ez'"
1005560150608842752,2018-06-09 21:19:56,"b'Tong muluk-muluk hayang dihudangkeun saur ku gebetan lah, geus hudang ge alhamdulillah aisia. #KAW'"
1004751008990285824,2018-06-07 15:44:42,"b'ANGGER WEH NU MIMITI DITEANG MAH HENGPON, ABDUL! https://t.co/ByxHoba0Wr'"
1004750020795555840,2018-06-07 15:40:46,"b'Ai Raisa mun keur puasa, bau sungut teu nya? #KAW'"
